id,time,pos,open,high,low,close,volume,bidVolume,askVolume,vwap,prices,calc__label:vpLinesDeveloping__tf:same__id:vpLines__reset:daily__developing:true__valueAreaPct:70.0__out:poc,calc__label:vpLinesDeveloping__tf:same__id:vpLines__reset:daily__developing:true__valueAreaPct:70.0__out:vah,calc__label:vpLinesDeveloping__tf:same__id:vpLines__reset:daily__developing:true__valueAreaPct:70.0__out:val,calc__label:vpLines__tf:same__id:vpLines__reset:daily__developing:false__valueAreaPct:70.0__out:poc,calc__label:vpLines__tf:same__id:vpLines__reset:daily__developing:false__valueAreaPct:70.0__out:vah,calc__label:vpLines__tf:same__id:vpLines__reset:daily__developing:false__valueAreaPct:70.0__out:val,calc__label:cvd__tf:same__id:cvd__resetDaily:false__out:open,calc__label:cvd__tf:same__id:cvd__resetDaily:false__out:close,calc__label:volumeDelta__tf:same__id:volumeDelta__out:askVolume,calc__label:volumeDelta__tf:same__id:volumeDelta__out:bidVolume,calc__label:timeHighlightRange__tf:same__id:timeHighlightRange__startTime:083000__endTime:123000__timezone:chart__out:value,calc__label:timeHighlight__tf:same__id:timeHighlight__startTime:120000__out:value,calc__label:donchian__tf:same__id:donchian__length:100__out:highestHigh,calc__label:donchian__tf:same__id:donchian__length:100__out:lowestLow,calc__label:donchian__tf:same__id:donchian__length:100__out:mid,calc__label:keltner__tf:same__id:keltner__source:close__length:50__multiplier:1.6__out:basis,calc__label:keltner__tf:same__id:keltner__source:close__length:50__multiplier:1.6__out:top,calc__label:keltner__tf:same__id:keltner__source:close__length:50__multiplier:1.6__out:bot,calc__label:supertrend__tf:same__id:supertrend__source:hl2__length:3__multiplier:2__out:value,calc__label:heikinAshi__tf:same__id:heikinAshi__out:open,calc__label:heikinAshi__tf:same__id:heikinAshi__out:high,calc__label:heikinAshi__tf:same__id:heikinAshi__out:low,calc__label:heikinAshi__tf:same__id:heikinAshi__out:close,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:open,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:high,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:low,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:close
1780528706000000000,1780528706000,24997571,2.89585,2.8961,2.8958,2.8961,180,180,0,2.8959699999999997,2.89585:9;2.8959:1;2.8958:13;2.8961:32;2.89595:108;2.89605:17,2.89830,2.89830,2.89545,2.89455,2.89650,2.89155,11557.00000,11386.00000,0.00000,-180.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89557,2.89636,2.89479,2.89683,2.89592,2.89610,2.89580,2.89596,2.89645,2.89830,2.89410,2.89575
1780528773000000000,1780528773000,24997572,2.896,2.89605,2.89565,2.89605,115,37,78,2.895798260869565,2.896:9;2.89565:66;2.89595:21;2.89605:19,2.89830,2.89830,2.89545,2.89455,2.89650,2.89155,11394.00000,11427.00000,78.00000,-37.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89557,2.89636,2.89479,2.89674,2.89594,2.89605,2.89565,2.89594,2.89645,2.89830,2.89410,2.89575
1780528839000000000,1780528839000,24997573,2.89565,2.89585,2.89525,2.8953,1266,1224,42,2.895418443917851,2.89565:18;2.8957:34;2.89585:1;2.89545:933;2.8954:16;2.89525:241;2.8953:23,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,11427.00000,10245.00000,42.00000,-1224.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89556,2.89636,2.89477,2.89668,2.89594,2.89594,2.89525,2.89551,2.89645,2.89830,2.89410,2.89575
1780528905000000000,1780528905000,24997574,2.8953,2.896,2.8953,2.89595,154,115,39,2.8958944805194804,2.8953:4;2.8956:25;2.89575:1;2.89585:16;2.896:95;2.8959:3;2.89595:10,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,10241.00000,10169.00000,39.00000,-115.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89557,2.89637,2.89477,2.89668,2.89573,2.89600,2.89530,2.89564,2.89645,2.89830,2.89410,2.89575
1780528971000000000,1780528971000,24997575,2.89595,2.8967,2.89595,2.8967,99,21,78,2.8963308080808083,2.89595:21;2.896:7;2.8962:14;2.89635:14;2.8965:9;2.8966:22;2.8967:12,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,10176.00000,10226.00000,78.00000,-21.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89560,2.89640,2.89479,2.89507,2.89568,2.89670,2.89568,2.89633,2.89645,2.89830,2.89410,2.89575
1780529038000000000,1780529038000,24997576,2.89685,2.89715,2.89655,2.89655,344,323,21,2.8969,2.89685:180;2.89695:130;2.8969:3;2.89715:3;2.8971:21;2.89655:7,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,10046.00000,9924.00000,21.00000,-323.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89562,2.89643,2.89481,2.89501,2.89600,2.89715,2.89600,2.89678,2.89645,2.89830,2.89410,2.89575
1780529104000000000,1780529104000,24997577,2.89675,2.8974,2.89675,2.89725,126,82,44,2.8970396825396825,2.89675:24;2.897:23;2.8974:4;2.8972:5;2.89705:47;2.89715:8;2.89735:11;2.89725:4,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,9924.00000,9886.00000,44.00000,-82.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89567,2.89649,2.89485,2.89558,2.89639,2.89740,2.89639,2.89704,2.89645,2.89830,2.89410,2.89575
1780529170000000000,1780529170000,24997578,2.8973,2.8973,2.89675,2.89675,78,65,13,2.897048717948718,2.8973:17;2.8972:15;2.89695:28;2.89685:13;2.8969:2;2.89675:3,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,9869.00000,9834.00000,13.00000,-65.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89570,2.89652,2.89488,2.89566,2.89671,2.89730,2.89671,2.89703,2.89645,2.89830,2.89410,2.89575
1780529237000000000,1780529237000,24997579,2.8965,2.8966,2.89585,2.89585,87,36,51,2.896242528735632,2.8965:4;2.8966:12;2.8964:25;2.8962:4;2.89605:37;2.89585:5,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,9834.00000,9849.00000,51.00000,-36.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89571,2.89655,2.89488,2.89566,2.89687,2.89687,2.89585,2.89620,2.89645,2.89830,2.89410,2.89575
1780529303000000000,1780529303000,24997580,2.896,2.89605,2.8956,2.89605,57,43,14,2.8959035087719296,2.896:20;2.89585:14;2.8956:4;2.89565:5;2.8959:5;2.89605:9,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,9834.00000,9820.00000,14.00000,-43.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89573,2.89657,2.89490,2.89566,2.89653,2.89653,2.89560,2.89593,2.89645,2.89830,2.89410,2.89575
1780529369000000000,1780529369000,24997581,2.8957,2.896,2.8957,2.8959,117,70,47,2.8958585470085465,2.8957:15;2.8958:25;2.89575:18;2.896:23;2.89595:21;2.8959:15,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,9812.00000,9797.00000,47.00000,-70.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89574,2.89657,2.89491,2.89566,2.89623,2.89623,2.89570,2.89582,2.89645,2.89830,2.89410,2.89575
1780529435000000000,1780529435000,24997582,2.89605,2.89655,2.89605,2.89655,121,49,72,2.8963301652892564,2.89605:1;2.8962:12;2.8963:24;2.89615:15;2.89625:33;2.89655:36,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,9797.00000,9820.00000,72.00000,-49.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89576,2.89660,2.89493,2.89566,2.89603,2.89655,2.89603,2.89630,2.89645,2.89830,2.89410,2.89575
1780529502000000000,1780529502000,24997583,2.89655,2.89655,2.8953,2.8956,107,0,107,2.895843925233645,2.89655:22;2.89615:16;2.89575:19;2.8954:12;2.8953:6;2.89535:9;2.8956:23,2.89545,2.89670,2.89485,2.89455,2.89650,2.89155,9842.00000,9927.00000,107.00000,0.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89578,2.89664,2.89493,2.89694,2.89616,2.89655,2.89530,2.89600,2.89645,2.89830,2.89410,2.89575
1780529568000000000,1780529568000,24997584,2.8957,2.89625,2.8957,2.89625,161,7,154,2.8960503105590063,2.8957:25;2.89585:22;2.89605:48;2.89625:66,2.89545,2.89670,2.89485,2.89455,2.89650,2.89155,9952.00000,10074.00000,154.00000,-7.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89581,2.89666,2.89495,2.89694,2.89608,2.89625,2.89570,2.89598,2.89645,2.89830,2.89410,2.89575
1780529634000000000,1780529634000,24997585,2.8962,2.8962,2.89555,2.89605,216,28,188,2.8959724537037035,2.8962:10;2.89615:7;2.896:130;2.89585:16;2.89565:12;2.89555:2;2.8959:23;2.89605:16,2.89545,2.89670,2.89490,2.89455,2.89650,2.89155,10074.00000,10234.00000,188.00000,-28.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89583,2.89669,2.89496,2.89694,2.89603,2.89620,2.89555,2.89600,2.89645,2.89830,2.89410,2.89575
1780529701000000000,1780529701000,24997586,2.896,2.896,2.89535,2.89555,331,9,322,2.895744561933535,2.896:4;2.8959:17;2.8957:10;2.8958:247;2.89545:22;2.89535:22;2.89555:9,2.89545,2.89670,2.89490,2.89455,2.89650,2.89155,10238.00000,10547.00000,322.00000,-9.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89582,2.89669,2.89495,2.89694,2.89601,2.89601,2.89535,2.89572,2.89645,2.89830,2.89410,2.89575
1780529767000000000,1780529767000,24997587,2.89535,2.89535,2.89495,2.89495,118,83,35,2.8951453389830513,2.89535:42;2.8952:4;2.8951:21;2.89505:21;2.89495:30,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,10534.00000,10499.00000,35.00000,-83.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89581,2.89668,2.89494,2.89651,2.89587,2.89587,2.89495,2.89515,2.89645,2.89830,2.89410,2.89575
1780529833000000000,1780529833000,24997588,2.89475,2.89515,2.89475,2.89485,204,14,190,2.8948906862745094,2.89475:5;2.8949:128;2.89505:9;2.89515:2;2.89485:60,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,10504.00000,10675.00000,190.00000,-14.00000,0.00000,0.00000,2.89830,2.89410,2.89620,2.89581,2.89667,2.89494,2.89613,2.89551,2.89551,2.89475,2.89488,2.89645,2.89830,2.89410,2.89575
1780529900000000000,1780529900000,24997589,2.8947,2.89475,2.89405,2.89425,67,21,46,2.8944059701492537,2.8947:4;2.89475:15;2.8946:4;2.89465:6;2.8943:11;2.89425:11;2.89405:16,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,10675.00000,10700.00000,46.00000,-21.00000,0.00000,0.00000,2.89830,2.89405,2.89617,2.89580,2.89667,2.89492,2.89572,2.89519,2.89519,2.89405,2.89444,2.89645,2.89830,2.89410,2.89575
1780529966000000000,1780529966000,24997590,2.8943,2.89475,2.8943,2.89475,558,522,36,2.8945487455197134,2.8943:9;2.89445:9;2.89475:16;2.89455:487;2.89465:10;2.8945:23;2.8944:4,2.89545,2.89660,2.89485,2.89455,2.89650,2.89155,10700.00000,10214.00000,36.00000,-522.00000,0.00000,0.00000,2.89830,2.89405,2.89617,2.89579,2.89666,2.89492,2.89572,2.89481,2.89481,2.89430,2.89453,2.89645,2.89830,2.89410,2.89575
1780530032000000000,1780530032000,24997591,2.89445,2.89445,2.8938,2.8938,280,51,229,2.8943242857142857,2.89445:180;2.8944:24;2.89405:33;2.89395:25;2.894:17;2.8938:1,2.89545,2.89670,2.89485,2.89455,2.89650,2.89155,10392.00000,10392.00000,229.00000,-51.00000,0.00000,0.00000,2.89830,2.89380,2.89605,2.89576,2.89665,2.89487,2.89557,2.89467,2.89467,2.89380,2.89412,2.89645,2.89830,2.89410,2.89575
1780530098000000000,1780530098000,24997592,2.89395,2.89435,2.8937,2.89435,101,88,13,2.8939529702970295,2.89395:33;2.89385:36;2.8937:10;2.89375:4;2.89435:18,2.89545,2.89675,2.89485,2.89455,2.89650,2.89155,10374.00000,10317.00000,13.00000,-88.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89573,2.89662,2.89485,2.89542,2.89440,2.89440,2.89370,2.89409,2.89645,2.89830,2.89410,2.89575
1780530165000000000,1780530165000,24997593,2.89465,2.89485,2.8945,2.89485,286,250,36,2.89466993006993,2.89465:207;2.8945:24;2.89485:38;2.89475:17,2.89545,2.89685,2.89485,2.89455,2.89650,2.89155,10317.00000,10103.00000,36.00000,-250.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89572,2.89661,2.89483,2.89542,2.89424,2.89485,2.89424,2.89471,2.89645,2.89830,2.89410,2.89575
1780530231000000000,1780530231000,24997594,2.89495,2.89495,2.89465,2.8949,194,12,182,2.894766494845361,2.89495:13;2.89485:14;2.8949:45;2.89465:87;2.89475:12;2.8948:23,2.89545,2.89685,2.89485,2.89455,2.89650,2.89155,10116.00000,10273.00000,182.00000,-12.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89571,2.89659,2.89483,2.89542,2.89448,2.89495,2.89448,2.89486,2.89645,2.89830,2.89410,2.89575
1780530297000000000,1780530297000,24997595,2.8949,2.8951,2.8948,2.8949,108,75,33,2.894932407407407,2.8949:29;2.8948:9;2.89485:22;2.895:8;2.8951:18;2.89495:22,2.89545,2.89685,2.89485,2.89455,2.89650,2.89155,10273.00000,10231.00000,33.00000,-75.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89571,2.89658,2.89484,2.89542,2.89467,2.89510,2.89467,2.89493,2.89645,2.89830,2.89410,2.89575
1780530364000000000,1780530364000,24997596,2.89505,2.89535,2.89485,2.89495,120,49,71,2.895094583333334,2.89505:13;2.8952:21;2.89535:19;2.89525:23;2.89485:37;2.89495:7,2.89545,2.89685,2.89485,2.89455,2.89650,2.89155,10244.00000,10253.00000,71.00000,-49.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89571,2.89658,2.89485,2.89542,2.89480,2.89535,2.89480,2.89505,2.89645,2.89830,2.89410,2.89575
1780530430000000000,1780530430000,24997597,2.8948,2.8952,2.8948,2.8952,231,147,84,2.8949428571428566,2.8948:44;2.8949:12;2.89505:20;2.89485:19;2.89495:103;2.895:14;2.8952:19,2.89545,2.89670,2.89475,2.89455,2.89650,2.89155,10253.00000,10190.00000,84.00000,-147.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89572,2.89658,2.89485,2.89542,2.89492,2.89520,2.89480,2.89500,2.89645,2.89830,2.89410,2.89575
1780530496000000000,1780530496000,24997598,2.89515,2.89555,2.89515,2.8954,253,40,213,2.895480830039525,2.89515:3;2.89525:6;2.89535:9;2.8953:15;2.8954:23;2.89555:142;2.89545:55,2.89545,2.89670,2.89480,2.89455,2.89650,2.89155,10190.00000,10363.00000,213.00000,-40.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89574,2.89660,2.89488,2.89542,2.89496,2.89555,2.89496,2.89531,2.89645,2.89830,2.89410,2.89575
1780530562000000000,1780530562000,24997599,2.89535,2.89535,2.8946,2.89475,110,57,53,2.8949159090909093,2.89535:23;2.895:5;2.89515:15;2.8948:22;2.89465:21;2.8946:12;2.89475:12,2.89545,2.89660,2.89475,2.89455,2.89650,2.89155,10359.00000,10359.00000,53.00000,-57.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89575,2.89662,2.89488,2.89542,2.89514,2.89535,2.89460,2.89501,2.89645,2.89830,2.89410,2.89575
1780530629000000000,1780530629000,24997600,2.8949,2.8951,2.8949,2.895,265,192,73,2.8949507547169815,2.8949:51;2.895:22;2.89495:181;2.8951:11,2.89545,2.89660,2.89475,2.89455,2.89650,2.89155,10359.00000,10240.00000,73.00000,-192.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89575,2.89661,2.89488,2.89542,2.89507,2.89510,2.89490,2.89498,2.89645,2.89830,2.89410,2.89575
1780530695000000000,1780530695000,24997601,2.89485,2.8952,2.89475,2.8951,116,73,43,2.89498275862069,2.89485:15;2.89475:21;2.89495:14;2.89505:28;2.895:12;2.8952:22;2.8951:4,2.89545,2.89660,2.89475,2.89455,2.89650,2.89155,10240.00000,10210.00000,43.00000,-73.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89574,2.89660,2.89488,2.89542,2.89503,2.89520,2.89475,2.89498,2.89645,2.89830,2.89410,2.89575
1780530761000000000,1780530761000,24997602,2.89495,2.89495,2.8942,2.8945,110,70,40,2.8945836363636364,2.89495:25;2.8948:10;2.89475:3;2.89455:16;2.8944:24;2.8942:14;2.8945:18,2.89545,2.89660,2.89475,2.89455,2.89650,2.89155,10210.00000,10180.00000,40.00000,-70.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89572,2.89659,2.89485,2.89542,2.89500,2.89500,2.89420,2.89465,2.89645,2.89830,2.89410,2.89575
1780530828000000000,1780530828000,24997603,2.89465,2.8949,2.89455,2.8948,117,23,94,2.8947837606837608,2.89465:4;2.89455:17;2.89485:6;2.8949:35;2.89475:17;2.8948:38,2.89545,2.89660,2.89475,2.89455,2.89650,2.89155,10180.00000,10251.00000,94.00000,-23.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89570,2.89657,2.89483,2.89542,2.89482,2.89490,2.89455,2.89473,2.89645,2.89830,2.89410,2.89575
1780530894000000000,1780530894000,24997604,2.89475,2.8952,2.89475,2.8952,125,87,38,2.8948752000000004,2.89475:25;2.89485:8;2.8948:36;2.8949:28;2.89505:25;2.8952:3,2.89545,2.89660,2.89475,2.89455,2.89650,2.89155,10226.00000,10202.00000,38.00000,-87.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89569,2.89655,2.89482,2.89542,2.89477,2.89520,2.89475,2.89497,2.89645,2.89830,2.89410,2.89575
1780530960000000000,1780530960000,24997605,2.89515,2.8953,2.895,2.89515,116,48,68,2.895159913793104,2.89515:51;2.89505:24;2.8953:19;2.8952:20;2.895:2,2.89545,2.89660,2.89475,2.89455,2.89650,2.89155,10218.00000,10222.00000,68.00000,-48.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89567,2.89653,2.89481,2.89542,2.89488,2.89530,2.89488,2.89515,2.89645,2.89830,2.89410,2.89575
1780531026000000000,1780531026000,24997606,2.895,2.89505,2.89465,2.89485,116,83,33,2.894884482758621,2.895:17;2.89465:22;2.89485:16;2.8948:13;2.89495:31;2.89505:17,2.89545,2.89660,2.89475,2.89455,2.89650,2.89155,10205.00000,10172.00000,33.00000,-83.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89565,2.89650,2.89479,2.89542,2.89501,2.89505,2.89465,2.89489,2.89645,2.89830,2.89410,2.89575
1780531093000000000,1780531093000,24997607,2.8949,2.8949,2.89455,2.89455,88,58,30,2.894732386363636,2.8949:8;2.89485:26;2.89475:1;2.8947:28;2.8946:21;2.89455:4,2.89545,2.89660,2.89475,2.89455,2.89650,2.89155,10172.00000,10144.00000,30.00000,-58.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89562,2.89647,2.89477,2.89542,2.89495,2.89495,2.89455,2.89473,2.89645,2.89830,2.89410,2.89575
1780531159000000000,1780531159000,24997608,2.89455,2.89485,2.8941,2.8941,124,81,43,2.894470161290323,2.89455:2;2.89475:18;2.89485:11;2.89465:7;2.89445:25;2.8946:18;2.89425:23;2.8941:20,2.89545,2.89660,2.89475,2.89455,2.89650,2.89155,10144.00000,10106.00000,43.00000,-81.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89557,2.89643,2.89472,2.89542,2.89484,2.89485,2.89410,2.89440,2.89645,2.89830,2.89410,2.89575
1780531225000000000,1780531225000,24997609,2.89395,2.89455,2.89395,2.89455,128,68,60,2.894115234375,2.89395:23;2.89405:21;2.8942:21;2.89415:24;2.894:23;2.8943:7;2.89455:9,2.89545,2.89660,2.89475,2.89455,2.89650,2.89155,10098.00000,10098.00000,60.00000,-68.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89555,2.89641,2.89469,2.89536,2.89462,2.89462,2.89395,2.89425,2.89585,2.89740,2.89370,2.89410
1780531292000000000,1780531292000,24997610,2.8946,2.8947,2.89435,2.89465,152,97,55,2.8944805921052628,2.8946:25;2.89445:14;2.8944:74;2.89435:5;2.8945:15;2.8947:11;2.89465:8,2.89545,2.89625,2.89440,2.89455,2.89650,2.89155,10098.00000,10056.00000,55.00000,-97.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89551,2.89637,2.89466,2.89536,2.89443,2.89470,2.89435,2.89458,2.89585,2.89740,2.89370,2.89410
1780531358000000000,1780531358000,24997611,2.895,2.895,2.8945,2.89455,243,47,196,2.894603703703703,2.895:1;2.8949:23;2.8948:8;2.89465:26;2.89455:184;2.8945:1,2.89545,2.89625,2.89440,2.89455,2.89650,2.89155,10056.00000,10205.00000,196.00000,-47.00000,0.00000,0.00000,2.89830,2.89370,2.89600,2.89547,2.89633,2.89462,2.89536,2.89450,2.89500,2.89450,2.89476,2.89585,2.89740,2.89370,2.89410
1780531424000000000,1780531424000,24997612,2.8944,2.89495,2.8944,2.89495,304,233,71,2.8947450657894733,2.8944:13;2.89445:22;2.8947:19;2.8948:224;2.8946:16;2.89475:1;2.89495:9,2.89545,2.89620,2.89440,2.89455,2.89650,2.89155,10205.00000,10043.00000,71.00000,-233.00000,0.00000,0.00000,2.89800,2.89370,2.89585,2.89545,2.89630,2.89459,2.89536,2.89463,2.89495,2.89440,2.89467,2.89585,2.89740,2.89370,2.89410
1780531491000000000,1780531491000,24997613,2.89475,2.895,2.89425,2.895,122,55,67,2.8945901639344256,2.89475:24;2.89445:25;2.89425:20;2.8944:15;2.89455:9;2.8949:22;2.895:7,2.89545,2.89620,2.89440,2.89455,2.89650,2.89155,10043.00000,10055.00000,67.00000,-55.00000,0.00000,0.00000,2.89800,2.89370,2.89585,2.89541,2.89627,2.89455,2.89536,2.89465,2.89500,2.89425,2.89475,2.89585,2.89740,2.89370,2.89410
1780531557000000000,1780531557000,24997614,2.89495,2.89575,2.89495,2.89555,114,58,56,2.8954236842105265,2.89495:14;2.89515:7;2.89525:15;2.89545:27;2.8956:12;2.89575:17;2.89555:22,2.89545,2.89620,2.89440,2.89455,2.89650,2.89155,10055.00000,10053.00000,56.00000,-58.00000,0.00000,0.00000,2.89800,2.89370,2.89585,2.89539,2.89625,2.89452,2.89344,2.89470,2.89575,2.89470,2.89530,2.89585,2.89740,2.89370,2.89410
1780531623000000000,1780531623000,24997615,2.8954,2.89565,2.8953,2.8954,224,190,34,2.8955647321428573,2.8954:7;2.89555:23;2.8953:17;2.89565:16;2.89545:7;2.8956:154,2.89545,2.89620,2.89440,2.89455,2.89650,2.89155,10052.00000,9897.00000,34.00000,-190.00000,0.00000,0.00000,2.89755,2.89370,2.89563,2.89537,2.89623,2.89451,2.89403,2.89500,2.89565,2.89500,2.89544,2.89585,2.89740,2.89370,2.89410
1780531689000000000,1780531689000,24997616,2.8953,2.896,2.8953,2.89595,103,54,49,2.895611165048544,2.8953:18;2.89545:20;2.8956:12;2.89555:17;2.89595:20;2.89575:12;2.896:4,2.89545,2.89615,2.89440,2.89455,2.89650,2.89155,9897.00000,9892.00000,49.00000,-54.00000,0.00000,0.00000,2.89740,2.89370,2.89555,2.89536,2.89622,2.89449,2.89436,2.89522,2.89600,2.89522,2.89564,2.89585,2.89740,2.89370,2.89410
1780531756000000000,1780531756000,24997617,2.89615,2.8962,2.89565,2.89565,137,96,41,2.895962408759124,2.89615:22;2.89605:33;2.8959:13;2.89585:3;2.8962:16;2.896:17;2.89565:33,2.89545,2.89615,2.89440,2.89455,2.89650,2.89155,9891.00000,9837.00000,41.00000,-96.00000,0.00000,0.00000,2.89740,2.89370,2.89555,2.89534,2.89621,2.89447,2.89444,2.89543,2.89620,2.89543,2.89591,2.89585,2.89740,2.89370,2.89410
1780531822000000000,1780531822000,24997618,2.89545,2.8957,2.895,2.8952,209,92,117,2.8953961722488035,2.89545:73;2.8955:20;2.8956:25;2.8957:21;2.8953:18;2.89515:23;2.895:22;2.8952:7,2.89545,2.89615,2.89440,2.89455,2.89650,2.89155,9862.00000,9862.00000,117.00000,-92.00000,0.00000,0.00000,2.89740,2.89370,2.89555,2.89533,2.89620,2.89446,2.89444,2.89567,2.89570,2.89500,2.89534,2.89585,2.89740,2.89370,2.89410
1780531888000000000,1780531888000,24997619,2.8951,2.89515,2.89425,2.89425,784,773,11,2.894315752551021,2.8951:42;2.89515:4;2.89505:1;2.8947:13;2.8946:15;2.8943:7;2.89425:702,2.89545,2.89625,2.89440,2.89455,2.89650,2.89155,9843.00000,9100.00000,11.00000,-773.00000,0.00000,0.00000,2.89740,2.89370,2.89555,2.89530,2.89619,2.89442,2.89617,2.89550,2.89550,2.89425,2.89469,2.89585,2.89740,2.89370,2.89410
1780531955000000000,1780531955000,24997620,2.89465,2.8951,2.8943,2.8951,128,66,62,2.894722265625,2.89465:19;2.8946:13;2.8943:25;2.8945:6;2.8948:1;2.89475:17;2.89495:23;2.8951:24,2.89545,2.89625,2.89440,2.89455,2.89650,2.89155,9100.00000,9096.00000,62.00000,-66.00000,0.00000,0.00000,2.89740,2.89370,2.89555,2.89529,2.89618,2.89439,2.89617,2.89510,2.89510,2.89430,2.89479,2.89585,2.89740,2.89370,2.89410
1780532021000000000,1780532021000,24997621,2.89505,2.8951,2.89465,2.89465,97,1,96,2.8948639175257735,2.89505:26;2.8951:8;2.89475:19;2.89485:18;2.8947:25;2.89465:1,2.89545,2.89625,2.89440,2.89455,2.89650,2.89155,9106.00000,9191.00000,96.00000,-1.00000,0.00000,0.00000,2.89740,2.89370,2.89555,2.89526,2.89615,2.89437,2.89617,2.89494,2.89510,2.89465,2.89486,2.89585,2.89740,2.89370,2.89410
1780532087000000000,1780532087000,24997622,2.89475,2.89475,2.89445,2.8946,232,63,169,2.8945674568965525,2.89475:14;2.89465:20;2.89455:151;2.89445:8;2.8945:19;2.8946:20,2.89545,2.89625,2.89440,2.89455,2.89650,2.89155,9191.00000,9297.00000,169.00000,-63.00000,0.00000,0.00000,2.89740,2.89370,2.89555,2.89523,2.89611,2.89435,2.89569,2.89490,2.89490,2.89445,2.89464,2.89585,2.89740,2.89370,2.89410
1780532153000000000,1780532153000,24997623,2.89475,2.89505,2.89465,2.8947,240,195,45,2.8949427083333332,2.89475:9;2.895:163;2.89505:21;2.8947:21;2.8948:19;2.89465:7,2.89545,2.89625,2.89440,2.89455,2.89650,2.89155,9297.00000,9147.00000,45.00000,-195.00000,0.00000,0.00000,2.89740,2.89370,2.89555,2.89522,2.89610,2.89434,2.89569,2.89477,2.89505,2.89465,2.89479,2.89585,2.89740,2.89370,2.89410
1780532220000000000,1780532220000,24997624,2.89475,2.895,2.8945,2.895,134,22,112,2.8947399253731345,2.89475:41;2.8946:24;2.8945:19;2.8947:3;2.8949:46;2.895:1,2.89545,2.89620,2.89440,2.89455,2.89650,2.89155,9166.00000,9237.00000,112.00000,-22.00000,0.00000,0.00000,2.89740,2.89370,2.89555,2.89520,2.89608,2.89432,2.89569,2.89478,2.89500,2.89450,2.89481,2.89585,2.89740,2.89370,2.89410
