id,time,pos,open,high,low,close,volume,bidVolume,askVolume,vwap,prices,calc__label:smaLow14__tf:same__id:sma__source:low__length:14__out:value,calc__label:emaOpen21__tf:same__id:ema__source:open__length:21__out:value,calc__label:vwmaHigh120__tf:same__id:vwma__source:high__length:120__out:value,calc__label:wmaLow31__tf:same__id:wma__source:low__length:31__out:value,calc__label:rmaHigh40__tf:same__id:rma__source:high__length:40__out:value,calc__label:hmaOpen150__tf:same__id:hma__source:open__length:150__out:value,calc__label:crossaboveHighSma20__tf:same__id:crossabove__series1:high__series2:sma20__out:value,calc__label:crossbelowHighSma20__tf:same__id:crossbelow__series1:high__series2:sma20__out:value,calc__label:stdDevLow22__tf:same__id:stdev__source:low__length:22__out:value,calc__label:changeHigh8__tf:same__id:change__source:high__length:8__out:value,calc__label:truerange__tf:same__id:truerange__out:value,calc__label:linearRegressionHigh35__tf:same__id:linreg__source:high__length:35__out:value,calc__label:pivothigh5__tf:same__id:pivothigh__source:high__length:5__out:value,calc__label:pivotlow5__tf:same__id:pivotlow__source:low__length:5__out:value,calc__label:rateofchangeOpen36__tf:same__id:rateofchange__source:open__length:36__out:value,calc__label:sumLow250__tf:same__id:sum__source:low__length:250__out:value,calc__label:cumulativeLow__tf:same__id:cumulative__source:low__out:value,calc__label:atr18__tf:same__id:atr__length:18__out:value,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:top,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:mid,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:bot,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:macd,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:signal,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:hist,calc__label:rsiLow21__tf:same__id:rsi__source:low__length:21__out:value,calc__label:stochasticOpen14__tf:same__id:stochastic__source:open__high:high__low:low__length:14__out:value,calc__label:vwapOpenDaily__tf:same__id:vwap__source:open__resetCondition:daily__out:value,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:vwap,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:top1,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:bot1
1780555223000000000,1780555223000,24997971,4248,4248,4247.75,4248,238,89,149,4247.822478991597,4248:69;4247.75:169,4249.36,4250.22,4250.61,4250.06,4251.06,4252.19,0.00,0.00,1.87,-2.25,0.25,4249.52,0.00,0.00,-0.09,1061945.50,75857152.00,0.74,4253.34,4250.77,4248.20,-0.82,-0.44,-0.38,35.31,9.09,4237.20,4236.66,4255.22,4218.09
1780555289000000000,1780555289000,24997972,4248.25,4248.75,4248.25,4248.5,115,54,61,4248.389130434783,4248.25:58;4248.5:50;4248.75:7,4249.11,4250.04,4250.60,4249.90,4251.00,4252.08,0.00,0.00,1.89,-1.50,0.75,4249.25,0.00,0.00,-0.09,1061954.50,75861400.00,0.74,4253.29,4250.65,4248.01,-0.84,-0.51,-0.33,38.75,13.64,4237.21,4236.67,4255.23,4218.11
1780555356000000000,1780555356000,24997973,4248.5,4249,4248.5,4248.5,97,24,73,4248.636597938144,4248.5:52;4248.75:37;4249:8,4248.88,4249.90,4250.59,4249.77,4250.95,4251.97,0.00,0.00,1.81,-0.25,0.50,4249.07,0.00,0.00,-0.09,1061963.00,75865648.00,0.73,4253.21,4250.53,4247.86,-0.83,-0.56,-0.27,40.42,22.22,4237.23,4236.69,4255.24,4218.13
1780555422000000000,1780555422000,24997974,4248.25,4248.5,4247.75,4248.25,118,92,26,4248.103813559322,4248.25:50;4247.75:23;4248.5:11;4248:34,4248.61,4249.75,4250.57,4249.59,4250.89,4251.86,0.00,0.00,1.78,-0.75,0.75,4248.85,0.00,0.00,-0.11,1061970.25,75869896.00,0.73,4253.17,4250.41,4247.65,-0.84,-0.61,-0.23,37.23,16.67,4237.24,4236.70,4255.25,4218.15
1780555488000000000,1780555488000,24997975,4248,4248,4247.75,4248,101,0,101,4247.8564356435645,4248:43;4247.75:58,4248.43,4249.59,4250.55,4249.42,4250.82,4251.74,0.00,0.00,1.74,-1.25,0.50,4248.59,0.00,0.00,-0.12,1061978.50,75874144.00,0.72,4253.16,4250.31,4247.46,-0.87,-0.65,-0.22,37.23,18.18,4237.26,4236.72,4255.26,4218.17
1780555555000000000,1780555555000,24997976,4248.25,4248.25,4247,4247.5,100,12,88,4247.4125,4248.25:5;4248:12;4247.5:34;4247.25:24;4247:25,4248.23,4249.47,4250.53,4249.21,4250.75,4251.62,0.00,0.00,1.69,-1.00,1.25,4248.32,0.00,0.00,-0.11,1061986.00,75878392.00,0.74,4253.17,4250.18,4247.20,-0.88,-0.69,-0.19,34.25,38.46,4237.27,4236.73,4255.27,4218.19
1780555621000000000,1780555621000,24997977,4247.5,4247.5,4247,4247.25,106,60,46,4247.318396226415,4247.5:42;4247.25:51;4247:13,4248.04,4249.29,4250.51,4249.01,4250.67,4251.50,0.00,0.00,1.67,-0.75,0.50,4248.00,0.00,0.00,-0.11,1061993.25,75882640.00,0.73,4253.11,4250.03,4246.96,-0.91,-0.73,-0.19,34.25,15.38,4237.28,4236.74,4255.28,4218.21
1780555687000000000,1780555687000,24997978,4247.25,4247.25,4247,4247.25,118,22,96,4247.137711864407,4247.25:65;4247:53,4247.89,4249.11,4250.52,4248.82,4250.58,4251.37,0.00,0.00,1.59,-1.00,0.25,4247.70,0.00,0.00,-0.11,1061999.75,75886888.00,0.70,4252.95,4249.85,4246.75,-0.95,-0.76,-0.19,34.25,11.11,4237.30,4236.76,4255.28,4218.23
1780555753000000000,1780555753000,24997979,4247.25,4247.5,4246.75,4246.75,98,48,50,4247.293367346939,4247.25:17;4247:20;4247.5:53;4246.75:8,4247.77,4248.94,4250.52,4248.62,4250.51,4251.24,0.00,0.00,1.50,-0.50,0.75,4247.41,0.00,0.00,-0.13,1062005.50,75891136.00,0.71,4252.80,4249.67,4246.53,-0.96,-0.80,-0.17,33.23,20.00,4237.31,4236.77,4255.29,4218.25
1780555820000000000,1780555820000,24997980,4246.75,4248,4246.75,4247.75,83,48,35,4247.286144578313,4246.75:25;4247:6;4247.5:37;4247.75:14;4248:1,4247.61,4248.74,4250.59,4248.43,4250.45,4251.09,0.00,0.00,1.39,-0.75,1.25,4247.16,0.00,0.00,-0.12,1062011.25,75895384.00,0.74,4252.66,4249.49,4246.33,-0.94,-0.82,-0.12,33.23,0.00,4237.32,4236.78,4255.29,4218.26
1780555886000000000,1780555886000,24997981,4248,4248,4247.5,4248,98,81,17,4247.788265306122,4248:48;4247.5:33;4247.75:17,4247.52,4248.67,4250.59,4248.30,4250.38,4250.96,0.00,0.00,1.20,-1.00,0.50,4246.94,0.00,0.00,-0.08,1062017.75,75899632.00,0.72,4252.33,4249.30,4246.27,-0.91,-0.84,-0.07,39.24,50.00,4237.33,4236.79,4255.30,4218.28
1780555952000000000,1780555952000,24997982,4247.75,4248.5,4247.75,4248.5,196,37,159,4247.8915816326535,4247.75:127;4248:42;4248.25:12;4248.5:15,4247.50,4248.59,4250.61,4248.20,4250.34,4250.82,4247.75,0.00,0.98,0.00,0.75,4246.83,0.00,0.00,-0.08,1062025.25,75903880.00,0.73,4252.03,4249.13,4246.24,-0.85,-0.84,-0.01,41.10,44.44,4237.35,4236.82,4255.32,4218.31
1780556019000000000,1780556019000,24997983,4248.5,4248.75,4248.25,4248.25,114,49,65,4248.563596491228,4248.5:49;4248.75:47;4248.25:18,4247.55,4248.58,4250.63,4248.14,4250.30,4250.69,0.00,0.00,0.86,0.75,0.50,4246.82,0.00,0.00,-0.07,1062033.50,75908128.00,0.71,4251.77,4249.00,4246.23,-0.79,-0.83,0.04,44.65,77.78,4237.37,4236.83,4255.33,4218.34
1780556085000000000,1780556085000,24997984,4248,4248,4247.75,4248,115,45,70,4247.969565217391,4248:101;4247.75:14,4247.55,4248.53,4250.67,4248.05,4250.24,4250.56,0.00,4248.00,0.77,-0.25,0.50,4246.76,0.00,0.00,-0.11,1062041.25,75912376.00,0.70,4251.42,4248.83,4246.25,-0.76,-0.82,0.05,41.99,55.56,4237.38,4236.85,4255.34,4218.36
1780556151000000000,1780556151000,24997985,4247.75,4248,4247.25,4247.75,79,31,48,4247.756329113924,4247.75:25;4248:29;4247.5:23;4247.25:2,4247.52,4248.46,4250.68,4247.95,4250.18,4250.43,0.00,0.00,0.67,0.50,0.75,4246.70,0.00,0.00,-0.13,1062048.50,75916624.00,0.70,4251.17,4248.68,4246.20,-0.74,-0.81,0.06,39.52,44.44,4237.39,4236.86,4255.34,4218.37
1780556218000000000,1780556218000,24997986,4248,4248.25,4248,4248.25,197,184,13,4248.032994923858,4248:171;4248.25:26,4247.50,4248.41,4250.67,4247.90,4250.14,4250.31,4248.00,0.00,0.62,1.00,0.50,4246.74,0.00,0.00,-0.09,1062056.00,75920872.00,0.69,4250.82,4248.54,4246.26,-0.70,-0.79,0.09,44.65,55.56,4237.42,4236.88,4255.36,4218.41
1780556284000000000,1780556284000,24997987,4248.25,4248.75,4248,4248.75,91,65,26,4248.343406593406,4248.25:20;4248:23;4248.5:39;4248.75:9,4247.46,4248.40,4250.67,4247.86,4250.10,4250.19,0.00,0.00,0.60,1.25,0.75,4246.84,0.00,0.00,-0.12,1062063.25,75925120.00,0.70,4250.48,4248.41,4246.33,-0.64,-0.76,0.12,44.65,75.00,4237.43,4236.89,4255.37,4218.42
1780556350000000000,1780556350000,24997988,4248.75,4248.75,4248.5,4248.75,102,54,48,4248.637254901961,4248.75:56;4248.5:46,4247.52,4248.43,4250.68,4247.85,4250.07,4250.07,0.00,0.00,0.56,0.75,0.25,4246.94,0.00,0.00,-0.11,1062070.50,75929368.00,0.67,4250.15,4248.30,4246.45,-0.58,-0.73,0.15,47.90,100.00,4237.44,4236.91,4255.38,4218.44
1780556416000000000,1780556416000,24997989,4248.75,4249,4248.75,4249,74,44,30,4248.945945945946,4248.75:16;4249:58,4247.59,4248.46,4250.69,4247.88,4250.04,4249.97,0.00,0.00,0.56,1.00,0.25,4247.09,0.00,0.00,-0.08,1062078.25,75933616.00,0.65,4249.79,4248.20,4246.61,-0.52,-0.70,0.18,49.46,88.89,4237.45,4236.92,4255.38,4218.45
1780556483000000000,1780556483000,24997990,4249,4249.25,4248.5,4248.75,256,226,30,4248.9130859375,4249:144;4249.25:24;4248.75:63;4248.5:25,4247.70,4248.51,4250.68,4247.89,4250.02,4249.87,0.00,0.00,0.58,0.75,0.75,4247.27,4249.25,0.00,-0.09,1062085.00,75937864.00,0.65,4249.40,4248.10,4246.80,-0.45,-0.66,0.21,47.95,90.00,4237.49,4236.95,4255.41,4218.50
1780556549000000000,1780556549000,24997991,4248.5,4248.5,4248,4248.25,120,77,43,4248.391666666666,4248.5:77;4248.25:34;4248:9,4247.77,4248.51,4250.68,4247.87,4249.98,4249.77,0.00,0.00,0.58,-0.25,0.75,4247.37,0.00,0.00,-0.10,1062090.50,75942112.00,0.66,4249.18,4248.02,4246.87,-0.43,-0.62,0.19,45.07,70.00,4237.51,4236.97,4255.42,4218.52
1780556615000000000,1780556615000,24997992,4247.75,4248,4247,4247,990,186,804,4247.518434343434,4247.75:127;4248:15;4247.5:806;4247:42,4247.77,4248.44,4250.55,4247.81,4249.93,4249.67,0.00,4248.00,0.60,0.00,1.25,4247.43,0.00,0.00,-0.11,1062095.50,75946360.00,0.69,4249.02,4247.93,4246.85,-0.43,-0.59,0.16,40.02,40.00,4237.62,4237.09,4255.48,4218.70
1780556682000000000,1780556682000,24997993,4247,4247.5,4246.75,4246.75,244,191,53,4246.956967213115,4247:33;4247.5:23;4247.25:50;4246.75:138,4247.77,4248.31,4250.56,4247.73,4249.87,4249.57,0.00,0.00,0.63,-0.50,0.75,4247.47,0.00,0.00,-0.12,1062100.00,75950608.00,0.69,4248.84,4247.83,4246.83,-0.46,-0.57,0.11,38.88,10.00,4237.65,4237.11,4255.49,4218.74
1780556748000000000,1780556748000,24997994,4246.5,4246.5,4246,4246.5,92,7,85,4246.252717391304,4246.5:23;4246.25:47;4246:22,4247.71,4248.14,4250.56,4247.61,4249.79,4249.46,0.00,0.00,0.71,-1.75,0.75,4247.45,0.00,0.00,-0.14,1062104.00,75954856.00,0.70,4248.80,4247.73,4246.66,-0.53,-0.56,0.03,35.67,15.38,4237.66,4237.12,4255.49,4218.75
1780556814000000000,1780556814000,24997995,4246.25,4246.25,4245.5,4245.75,287,220,67,4245.725609756098,4246.25:6;4246:11;4245.5:51;4245.75:219,4247.57,4247.97,4250.51,4247.47,4249.70,4249.33,0.00,0.00,0.80,-2.50,1.00,4247.35,0.00,0.00,-0.15,1062107.75,75959104.00,0.71,4248.84,4247.63,4246.43,-0.60,-0.57,-0.03,33.72,20.00,4237.69,4237.15,4255.50,4218.80
1780556880000000000,1780556880000,24997996,4245.5,4247.25,4245.5,4247,355,315,40,4246.234507042253,4245.5:159;4246:17;4246.5:20;4246.75:31;4247.25:6;4247:122,4247.41,4247.75,4250.45,4247.33,4249.64,4249.20,0.00,0.00,0.89,-1.50,1.75,4247.41,0.00,0.00,-0.15,1062112.25,75963352.00,0.77,4248.79,4247.52,4246.24,-0.60,-0.57,-0.03,33.72,0.00,4237.72,4237.19,4255.51,4218.86
1780556947000000000,1780556947000,24997997,4247,4247.25,4247,4247.25,96,47,49,4247.106770833333,4247:55;4247.25:41,4247.32,4247.68,4250.44,4247.30,4249.58,4249.06,0.00,0.00,0.89,-1.75,0.25,4247.39,0.00,0.00,-0.11,1062119.00,75967600.00,0.74,4248.69,4247.46,4246.23,-0.59,-0.58,-0.02,43.86,40.00,4237.73,4237.20,4255.51,4218.88
1780557013000000000,1780557013000,24997998,4247.25,4247.5,4247,4247.25,88,40,48,4247.267045454545,4247.25:58;4247:12;4247.5:18,4247.27,4247.64,4250.43,4247.27,4249.53,4248.92,0.00,0.00,0.89,-1.75,0.50,4247.41,0.00,0.00,-0.06,1062126.25,75971848.00,0.73,4248.65,4247.42,4246.20,-0.57,-0.57,0.00,43.86,46.67,4237.74,4237.21,4255.52,4218.90
1780557079000000000,1780557079000,24997999,4247.25,4247.25,4246.5,4246.5,74,27,47,4246.527027027027,4247.25:2;4247:1;4246.5:71,4247.21,4247.60,4250.42,4247.21,4249.47,4248.78,0.00,0.00,0.90,-1.25,0.75,4247.41,0.00,0.00,-0.07,1062132.50,75976096.00,0.73,4248.65,4247.39,4246.14,-0.56,-0.57,0.01,41.53,46.67,4237.75,4237.21,4255.52,4218.91
1780557146000000000,1780557146000,24998000,4246.5,4246.75,4245.75,4245.75,291,63,228,4246.3694158075605,4246.5:208;4246.75:9;4246.25:23;4246:15;4245.75:36,4247.05,4247.50,4250.36,4247.10,4249.40,4248.63,0.00,0.00,0.95,-1.25,1.00,4247.32,0.00,0.00,-0.09,1062137.75,75980344.00,0.75,4248.65,4247.33,4246.00,-0.58,-0.57,-0.00,38.32,26.67,4237.78,4237.24,4255.53,4218.96
1780557212000000000,1780557212000,24998001,4246.25,4246.25,4246,4246.25,87,57,30,4246.1551724137935,4246.25:54;4246:33,4246.91,4247.39,4250.34,4247.02,4249.32,4248.49,0.00,0.00,0.98,-1.25,0.50,4247.19,0.00,0.00,-0.07,1062143.25,75984592.00,0.73,4248.63,4247.27,4245.90,-0.61,-0.58,-0.03,39.94,20.00,4237.79,4237.25,4255.53,4218.97
1780557278000000000,1780557278000,24998002,4246.25,4246.5,4245.25,4245.25,152,102,50,4245.868421052632,4246.25:25;4246.5:25;4246:20;4245.75:23;4245.5:45;4245.25:14,4246.68,4247.29,4250.30,4246.89,4249.25,4248.34,0.00,0.00,1.06,0.00,1.25,4247.10,0.00,0.00,-0.06,1062147.75,75988840.00,0.76,4248.61,4247.17,4245.73,-0.62,-0.59,-0.04,36.88,25.00,4237.80,4237.27,4255.53,4219.00
1780557344000000000,1780557344000,24998003,4245,4246,4245,4245.75,71,45,26,4245.524647887324,4245:16;4245.25:11;4245.75:22;4245.5:8;4246:14,4246.41,4247.08,4250.29,4246.75,4249.17,4248.18,0.00,0.00,1.14,-0.25,1.00,4246.96,0.00,0.00,-0.09,1062152.75,75993088.00,0.77,4248.55,4247.05,4245.55,-0.65,-0.60,-0.05,35.92,0.00,4237.81,4237.27,4255.54,4219.01
1780557411000000000,1780557411000,24998004,4246,4246,4245.5,4245.5,97,60,37,4245.829896907217,4246:54;4245.75:20;4245.5:23,4246.20,4246.98,4250.26,4246.66,4249.09,4248.02,0.00,0.00,1.17,-1.25,0.50,4246.78,0.00,0.00,-0.08,1062158.25,75997336.00,0.76,4248.52,4246.98,4245.43,-0.67,-0.61,-0.06,39.25,28.57,4237.82,4237.28,4255.54,4219.02
1780557477000000000,1780557477000,24998005,4245.5,4245.5,4245.25,4245.5,153,109,44,4245.4591503267975,4245.5:128;4245.25:25,4246.00,4246.85,4250.22,4246.55,4249.00,4247.86,0.00,0.00,1.18,-1.75,0.25,4246.56,0.00,0.00,-0.06,1062162.75,76001584.00,0.73,4248.49,4246.89,4245.29,-0.71,-0.63,-0.08,38.21,16.67,4237.83,4237.29,4255.54,4219.05
1780557543000000000,1780557543000,24998006,4245.5,4245.75,4245.25,4245.5,108,17,91,4245.5462962962965,4245.5:86;4245.25:1;4245.75:21,4245.88,4246.72,4250.19,4246.44,4248.92,4247.70,0.00,0.00,1.20,-1.75,0.50,4246.37,0.00,0.00,-0.06,1062166.25,76005832.00,0.72,4248.49,4246.83,4245.18,-0.72,-0.64,-0.08,38.21,20.00,4237.84,4237.30,4255.54,4219.07
1780557610000000000,1780557610000,24998007,4245.5,4245.75,4244.5,4244.5,100,22,78,4245.34,4245.5:36;4245.75:31;4245.25:9;4244.75:10;4244.5:14,4245.71,4246.61,4250.17,4246.30,4248.84,4247.54,0.00,0.00,1.27,-1.50,1.25,4246.23,0.00,0.00,-0.06,1062169.00,76010080.00,0.75,4248.52,4246.75,4244.98,-0.73,-0.66,-0.07,35.12,33.33,4237.85,4237.31,4255.54,4219.08
1780557676000000000,1780557676000,24998008,4244.75,4245,4244.75,4245,49,16,33,4244.913265306122,4244.75:17;4245:32,4245.63,4246.44,4250.15,4246.17,4248.75,4247.38,0.00,0.00,1.28,-1.75,0.50,4246.04,0.00,0.00,-0.08,1062171.25,76014328.00,0.73,4248.52,4246.67,4244.82,-0.77,-0.68,-0.09,36.90,8.33,4237.85,4237.32,4255.54,4219.09
1780557742000000000,1780557742000,24998009,4245,4245,4244.25,4244.25,111,65,46,4244.731981981982,4245:11;4244.75:83;4244.5:15;4244.25:2,4245.54,4246.31,4250.11,4246.02,4248.65,4247.21,0.00,0.00,1.30,-1.25,0.75,4245.83,0.00,0.00,-0.08,1062171.25,76018576.00,0.73,4248.55,4246.59,4244.63,-0.79,-0.70,-0.10,34.89,23.08,4237.86,4237.33,4255.54,4219.11
1780557809000000000,1780557809000,24998010,4244.25,4244.25,4243.5,4243.75,308,222,86,4243.76461038961,4244.25:1;4244:32;4243.75:259;4243.5:16,4245.39,4246.12,4250.01,4245.82,4248.54,4247.04,0.00,0.00,1.32,-2.25,0.75,4245.53,0.00,0.00,-0.09,1062170.75,76022816.00,0.74,4248.61,4246.48,4244.35,-0.85,-0.72,-0.13,32.12,18.75,4237.88,4237.35,4255.54,4219.16
1780557875000000000,1780557875000,24998011,4243.75,4243.75,4242.5,4242.5,87,25,62,4243.2155172413795,4243.75:11;4243.25:20;4243.5:21;4243:20;4242.75:10;4242.5:5,4245.07,4245.91,4249.98,4245.57,4248.42,4246.86,0.00,0.00,1.36,-2.25,1.25,4245.21,0.00,0.00,-0.10,1062169.25,76027056.00,0.76,4248.68,4246.32,4243.95,-0.91,-0.75,-0.16,28.92,25.00,4237.89,4237.35,4255.54,4219.17
1780557941000000000,1780557941000,24998012,4242.5,4242.5,4241.75,4241.75,99,59,40,4242.166666666667,4242.5:20;4242.25:42;4242:21;4241.75:16,4244.70,4245.60,4249.93,4245.29,4248.27,4246.67,0.00,0.00,1.45,-3.50,0.75,4244.74,0.00,0.00,-0.14,1062166.25,76031296.00,0.76,4248.74,4246.12,4243.49,-1.03,-0.80,-0.23,26.81,13.64,4237.89,4237.36,4255.53,4219.18
1780558007000000000,1780558007000,24998013,4242,4242.25,4242,4242,91,13,78,4242.065934065934,4242:67;4242.25:24,4244.38,4245.27,4249.89,4245.03,4248.12,4246.47,0.00,0.00,1.50,-3.25,0.50,4244.24,0.00,0.00,-0.13,1062162.75,76035536.00,0.75,4248.69,4245.91,4243.13,-1.13,-0.85,-0.27,28.63,5.00,4237.90,4237.36,4255.53,4219.20
1780558074000000000,1780558074000,24998014,4242.25,4242.5,4241.25,4241.25,92,40,52,4241.858695652174,4242.25:10;4242.5:21;4242:3;4241.5:44;4241.75:13;4241.25:1,4244.05,4245.00,4249.84,4244.73,4247.98,4246.25,0.00,0.00,1.64,-3.25,1.25,4243.81,0.00,0.00,-0.12,1062158.00,76039776.00,0.78,4248.69,4245.69,4242.69,-1.19,-0.91,-0.28,26.55,19.05,4237.90,4237.37,4255.52,4219.21
1780558140000000000,1780558140000,24998015,4241.25,4241.75,4241,4241.25,360,18,342,4241.1,4241.25:93;4241.5:3;4241.75:15;4241:249,4243.70,4244.66,4249.68,4244.43,4247.83,4246.03,0.00,0.00,1.77,-4.00,0.75,4243.35,0.00,0.00,-0.14,1062153.25,76044016.00,0.77,4248.70,4245.48,4242.26,-1.27,-0.97,-0.30,25.89,4.55,4237.92,4237.38,4255.50,4219.26
1780558206000000000,1780558206000,24998016,4241.5,4242.25,4241.25,4242,191,129,62,4241.90445026178,4241.5:13;4241.25:12;4241.75:17;4242:143;4242.25:6,4243.41,4244.37,4249.60,4244.17,4247.69,4245.79,0.00,0.00,1.87,-2.75,1.00,4242.97,0.00,0.00,-0.12,1062149.25,76048256.00,0.79,4248.59,4245.26,4241.92,-1.30,-1.02,-0.27,27.77,10.00,4237.92,4237.39,4255.49,4219.28
1780558273000000000,1780558273000,24998017,4242,4242,4241,4241.5,126,66,60,4241.444444444444,4242:16;4241.5:61;4241.25:38;4241:11,4243.13,4244.15,4249.54,4243.89,4247.55,4245.55,0.00,0.00,1.98,-3.00,1.00,4242.62,0.00,0.00,-0.14,1062144.75,76052496.00,0.80,4248.46,4245.02,4241.59,-1.33,-1.07,-0.25,27.05,20.00,4237.93,4237.39,4255.49,4219.30
1780558339000000000,1780558339000,24998018,4241.25,4241.5,4241,4241.25,227,196,31,4241.2400881057265,4241.25:190;4241:23;4241.5:14,4242.80,4243.89,4249.44,4243.64,4247.39,4245.31,0.00,0.00,2.06,-2.75,0.50,4242.27,0.00,0.00,-0.15,1062140.25,76056736.00,0.78,4248.24,4244.77,4241.31,-1.37,-1.12,-0.24,27.05,5.26,4237.94,4237.40,4255.47,4219.33
1780558405000000000,1780558405000,24998019,4241.25,4241.25,4240.75,4241.25,92,28,64,4241.078804347826,4241.25:35;4240.75:6;4241:51,4242.48,4243.65,4249.37,4243.38,4247.24,4245.06,0.00,0.00,2.06,-2.50,0.50,4241.87,0.00,4240.75,-0.17,1062135.00,76060976.00,0.77,4247.95,4244.51,4241.07,-1.40,-1.17,-0.23,26.30,10.00,4237.94,4237.41,4255.47,4219.34
1780558471000000000,1780558471000,24998020,4241.25,4241.75,4241.25,4241.75,91,17,74,4241.436813186813,4241.25:24;4241.5:66;4241.75:1,4242.20,4243.43,4249.33,4243.16,4247.10,4244.81,0.00,0.00,1.98,-0.75,0.50,4241.57,0.00,0.00,-0.16,1062130.50,76065216.00,0.75,4247.63,4244.27,4240.90,-1.40,-1.21,-0.19,30.37,10.00,4237.95,4237.41,4255.46,4219.36
1780558538000000000,1780558538000,24998021,4241.5,4241.75,4241,4241.75,94,89,5,4241.412234042553,4241.5:41;4241.25:4;4241:26;4241.75:23,4241.95,4243.26,4249.28,4242.95,4246.97,4244.56,0.00,0.00,1.93,-0.50,0.75,4241.31,0.00,0.00,-0.15,1062126.25,76069456.00,0.75,4247.34,4244.03,4240.72,-1.38,-1.24,-0.14,29.51,17.65,4237.95,4237.41,4255.46,4219.37
1780558604000000000,1780558604000,24998022,4241.75,4242,4241.75,4241.75,104,71,33,4241.783653846154,4241.75:90;4242:14,4241.73,4243.12,4249.23,4242.80,4246.85,4244.31,0.00,0.00,1.86,-0.50,0.25,4241.13,0.00,0.00,-0.15,1062121.75,76073696.00,0.72,4247.12,4243.86,4240.60,-1.34,-1.25,-0.09,35.26,23.53,4237.95,4237.42,4255.45,4219.38
1780558670000000000,1780558670000,24998023,4241.75,4242,4241.5,4241.75,169,38,131,4241.631656804734,4241.75:59;4242:15;4241.5:95,4241.54,4242.99,4249.15,4242.65,4246.72,4244.07,0.00,0.00,1.76,0.25,0.50,4240.99,0.00,0.00,-0.15,1062117.25,76077936.00,0.71,4246.90,4243.68,4240.47,-1.30,-1.26,-0.04,34.28,28.57,4237.96,4237.43,4255.45,4219.41
1780558737000000000,1780558737000,24998024,4241.75,4241.75,4241.5,4241.5,83,41,42,4241.557228915663,4241.75:19;4241.5:64,4241.39,4242.88,4249.11,4242.50,4246.60,4243.84,0.00,0.00,1.70,-0.50,0.25,4240.86,0.00,0.00,-0.16,1062112.75,76082176.00,0.69,4246.73,4243.53,4240.33,-1.27,-1.26,-0.01,34.28,33.33,4237.96,4237.43,4255.44,4219.42
1780558803000000000,1780558803000,24998025,4241.5,4241.75,4241,4241.25,76,63,13,4241.391447368421,4241.5:28;4241.75:8;4241.25:39;4241:1,4241.29,4242.76,4249.07,4242.34,4246.48,4243.62,0.00,0.00,1.64,-0.25,0.75,4240.79,0.00,0.00,-0.17,1062108.00,76086416.00,0.69,4246.60,4243.38,4240.16,-1.23,-1.26,0.02,32.30,42.86,4237.97,4237.43,4255.44,4219.43
1780558869000000000,1780558869000,24998026,4241.5,4242,4241.5,4241.75,388,202,186,4241.813788659794,4241.5:24;4241.75:241;4242:123,4241.27,4242.64,4248.92,4242.22,4246.37,4243.40,0.00,0.00,1.51,0.50,0.75,4240.73,0.00,0.00,-0.18,1062104.00,76090656.00,0.69,4246.45,4243.25,4240.05,-1.18,-1.25,0.06,36.17,42.86,4237.98,4237.45,4255.42,4219.48
1780558936000000000,1780558936000,24998027,4242.25,4242.5,4242.25,4242.5,118,62,56,4242.296610169492,4242.25:96;4242.5:22,4241.29,4242.61,4248.86,4242.15,4246.27,4243.19,4242.25,0.00,1.36,1.25,0.75,4240.74,0.00,0.00,-0.15,1062101.25,76094896.00,0.70,4246.13,4243.09,4240.05,-1.10,-1.22,0.12,41.43,85.71,4237.99,4237.46,4255.42,4219.50
1780559002000000000,1780559002000,24998028,4242.5,4242.75,4242.5,4242.75,98,58,40,4242.619897959184,4242.5:51;4242.75:47,4241.38,4242.60,4248.82,4242.11,4246.18,4243.00,0.00,0.00,1.18,1.00,0.25,4240.76,0.00,0.00,-0.12,1062098.50,76099136.00,0.67,4245.78,4242.94,4240.10,-1.02,-1.19,0.17,43.07,87.50,4237.99,4237.46,4255.41,4219.51
1780559068000000000,1780559068000,24998029,4243,4243.25,4243,4243.25,65,43,22,4243.023076923077,4243:59;4243.25:6,4241.52,4242.63,4248.79,4242.10,4246.11,4242.81,0.00,0.00,1.07,1.50,0.50,4240.81,0.00,0.00,-0.09,1062096.25,76103376.00,0.66,4245.49,4242.83,4240.16,-0.91,-1.14,0.23,46.24,90.00,4238.00,4237.47,4255.41,4219.52
